POSCAR-1023366.vasp,0.000000
POSCAR-1023367.vasp,0.000000
POSCAR-1023368.vasp,0.000000
POSCAR-1023369.vasp,0.000000
POSCAR-1023370.vasp,0.000000
POSCAR-1023371.vasp,0.000000
POSCAR-1023372.vasp,0.000000
POSCAR-1023374.vasp,0.000000
POSCAR-1023375.vasp,0.000000
POSCAR-1023378.vasp,0.000000
POSCAR-1023379.vasp,0.000000
POSCAR-1023380.vasp,1.000000
POSCAR-1023381.vasp,0.000000
POSCAR-1023382.vasp,0.000000
POSCAR-1023383.vasp,0.000000
POSCAR-1023384.vasp,0.000000
POSCAR-1023385.vasp,0.000000
POSCAR-1023386.vasp,0.000000
POSCAR-1023388.vasp,0.000000
POSCAR-10235.vasp,1.000000
POSCAR-102430.vasp,1.000000
POSCAR-10247.vasp,0.000000
POSCAR-10250.vasp,1.000000
POSCAR-102539.vasp,1.000000
POSCAR-10257.vasp,0.000000
POSCAR-10259.vasp,1.000000
POSCAR-102713.vasp,1.000000
POSCAR-102722.vasp,0.000000
POSCAR-102822.vasp,1.000000
POSCAR-102958.vasp,1.000000
POSCAR-102960.vasp,0.000000
POSCAR-103061.vasp,1.000000
POSCAR-103096.vasp,1.000000
POSCAR-103097.vasp,0.000000
POSCAR-103130.vasp,1.000000
POSCAR-103187.vasp,1.000000
POSCAR-103204.vasp,1.000000
POSCAR-1032096.vasp,0.000000
POSCAR-1032097.vasp,0.000000
POSCAR-1032098.vasp,0.000000
POSCAR-1032099.vasp,0.000000
POSCAR-1032100.vasp,0.000000
POSCAR-1032101.vasp,0.000000
POSCAR-1032102.vasp,0.000000
POSCAR-1032103.vasp,0.000000
POSCAR-1032104.vasp,0.000000
POSCAR-1032105.vasp,0.000000
POSCAR-1032107.vasp,0.000000
POSCAR-1032108.vasp,0.000000
POSCAR-1032110.vasp,0.000000
POSCAR-1032111.vasp,0.000000
POSCAR-1032114.vasp,0.000000
POSCAR-1032115.vasp,0.000000
POSCAR-1032117.vasp,0.000000
POSCAR-1032118.vasp,0.000000
POSCAR-1032119.vasp,0.000000
POSCAR-103293.vasp,0.000000
POSCAR-103306.vasp,1.000000
POSCAR-103342.vasp,1.000000
POSCAR-103343.vasp,1.000000
POSCAR-103354.vasp,1.000000
POSCAR-103466.vasp,0.000000
POSCAR-103523.vasp,0.000000
POSCAR-1036085.vasp,0.000000
POSCAR-1036087.vasp,0.000000
POSCAR-1036088.vasp,0.000000
POSCAR-1036089.vasp,0.000000
POSCAR-1036090.vasp,0.000000
POSCAR-1036091.vasp,0.000000
POSCAR-1036092.vasp,0.000000
POSCAR-1036093.vasp,0.000000
POSCAR-1036095.vasp,0.000000
POSCAR-1036096.vasp,0.000000
POSCAR-1036097.vasp,0.000000
POSCAR-1036098.vasp,0.000000
POSCAR-1036099.vasp,0.000000
POSCAR-1036100.vasp,0.000000
POSCAR-1036102.vasp,0.000000
POSCAR-1036103.vasp,0.000000
POSCAR-1036104.vasp,0.000000
POSCAR-1036105.vasp,0.000000
POSCAR-1036107.vasp,0.000000
POSCAR-1036108.vasp,0.000000
POSCAR-1036110.vasp,0.000000
POSCAR-1036111.vasp,0.000000
POSCAR-1036112.vasp,0.000000
POSCAR-1036113.vasp,0.000000
POSCAR-1036116.vasp,0.000000
POSCAR-1036118.vasp,0.000000
POSCAR-1036119.vasp,0.000000
POSCAR-103612.vasp,1.000000
POSCAR-1036121.vasp,0.000000
POSCAR-1036122.vasp,0.000000
POSCAR-1036123.vasp,0.000000
POSCAR-1036124.vasp,0.000000
POSCAR-1036125.vasp,0.000000
POSCAR-1036127.vasp,0.000000
POSCAR-1036128.vasp,0.000000
POSCAR-1036129.vasp,0.000000
POSCAR-103613.vasp,1.000000
POSCAR-1036131.vasp,0.000000
POSCAR-1036132.vasp,0.000000
POSCAR-1036133.vasp,0.000000
POSCAR-1036135.vasp,0.000000
POSCAR-1036136.vasp,0.000000
POSCAR-1036137.vasp,0.000000
POSCAR-1036138.vasp,0.000000
POSCAR-1036139.vasp,0.000000
POSCAR-1036140.vasp,0.000000
POSCAR-1036141.vasp,0.000000
POSCAR-1036143.vasp,0.000000
POSCAR-1036145.vasp,0.000000
POSCAR-1036146.vasp,0.000000
POSCAR-1036147.vasp,0.000000
POSCAR-1036148.vasp,0.000000
POSCAR-1036149.vasp,0.000000
POSCAR-1036155.vasp,0.000000
POSCAR-1036156.vasp,0.000000
POSCAR-1036158.vasp,0.000000
POSCAR-1036161.vasp,0.000000
POSCAR-1036164.vasp,0.000000
POSCAR-1036165.vasp,0.000000
POSCAR-1036167.vasp,0.000000
POSCAR-1036168.vasp,0.000000
POSCAR-1036170.vasp,0.000000
POSCAR-1036171.vasp,0.000000
POSCAR-1036173.vasp,0.000000
POSCAR-1036174.vasp,0.000000
POSCAR-1036176.vasp,0.000000
POSCAR-1036177.vasp,0.000000
POSCAR-1036179.vasp,0.000000
POSCAR-1036180.vasp,0.000000
POSCAR-1036182.vasp,0.000000
POSCAR-1036185.vasp,0.000000
POSCAR-1036188.vasp,0.000000
POSCAR-1036189.vasp,0.000000
POSCAR-1036191.vasp,0.000000
POSCAR-1036192.vasp,0.000000
POSCAR-1036194.vasp,0.000000
POSCAR-1036195.vasp,0.000000
POSCAR-1036197.vasp,0.000000
POSCAR-1036200.vasp,0.000000
POSCAR-1036201.vasp,0.000000
POSCAR-1036268.vasp,0.000000
POSCAR-1036271.vasp,0.000000
POSCAR-1036273.vasp,0.000000
POSCAR-1036274.vasp,0.000000
POSCAR-1036277.vasp,0.000000
POSCAR-1036278.vasp,0.000000
POSCAR-1036280.vasp,0.000000
POSCAR-1036281.vasp,0.000000
POSCAR-1036282.vasp,0.000000
POSCAR-1036283.vasp,0.000000
POSCAR-1036284.vasp,0.000000
POSCAR-1036285.vasp,0.000000
POSCAR-1036286.vasp,0.000000
POSCAR-1036288.vasp,0.000000
POSCAR-1036289.vasp,0.000000
POSCAR-1036290.vasp,0.000000
POSCAR-1036292.vasp,0.000000
POSCAR-1036296.vasp,0.000000
POSCAR-1036297.vasp,0.000000
POSCAR-1036299.vasp,0.000000
POSCAR-1036300.vasp,0.000000
POSCAR-1036301.vasp,0.000000
POSCAR-1036302.vasp,0.000000
POSCAR-1036303.vasp,0.000000
POSCAR-1036304.vasp,0.000000
POSCAR-1036305.vasp,0.000000
POSCAR-1036306.vasp,0.000000
POSCAR-1036307.vasp,1.000000
POSCAR-1036308.vasp,0.000000
POSCAR-1036309.vasp,0.000000
POSCAR-1036310.vasp,0.000000
POSCAR-1036311.vasp,0.000000
POSCAR-1036312.vasp,0.000000
POSCAR-1036313.vasp,0.000000
POSCAR-1036314.vasp,0.000000
POSCAR-1036316.vasp,0.000000
POSCAR-1036318.vasp,1.000000
POSCAR-1036319.vasp,0.000000
POSCAR-1036320.vasp,0.000000
POSCAR-1036322.vasp,0.000000
POSCAR-1036323.vasp,0.000000
POSCAR-1036324.vasp,0.000000
POSCAR-1036325.vasp,0.000000
POSCAR-1036326.vasp,0.000000
POSCAR-1036327.vasp,0.000000
POSCAR-1036328.vasp,0.000000
POSCAR-1036329.vasp,0.000000
POSCAR-1036330.vasp,0.000000
POSCAR-1036331.vasp,0.000000
POSCAR-1036334.vasp,0.000000
POSCAR-1036335.vasp,0.000000
POSCAR-1036336.vasp,0.000000
POSCAR-1036337.vasp,0.000000
POSCAR-1036338.vasp,0.000000
POSCAR-1036339.vasp,0.000000
POSCAR-1036340.vasp,0.000000
POSCAR-103719.vasp,1.000000
POSCAR-103734.vasp,1.000000
POSCAR-103739.vasp,1.000000
POSCAR-103766.vasp,1.000000
POSCAR-103767.vasp,1.000000
POSCAR-103769.vasp,1.000000
POSCAR-103775.vasp,0.000000
POSCAR-103776.vasp,1.000000
POSCAR-103810.vasp,0.000000
POSCAR-1038163.vasp,0.000000
POSCAR-1038931.vasp,0.000000
POSCAR-1038934.vasp,0.000000
POSCAR-1038935.vasp,0.000000
POSCAR-1038936.vasp,0.000000
POSCAR-1038937.vasp,0.000000
POSCAR-1038938.vasp,0.000000
POSCAR-1038939.vasp,0.000000
POSCAR-1038940.vasp,0.000000
POSCAR-1038941.vasp,0.000000
POSCAR-1038969.vasp,0.000000
POSCAR-1038978.vasp,0.000000
POSCAR-1039036.vasp,0.000000
POSCAR-1039114.vasp,0.000000
POSCAR-1039192.vasp,0.000000
POSCAR-1039270.vasp,0.000000
POSCAR-1039348.vasp,0.000000
POSCAR-1039436.vasp,0.000000
POSCAR-1039440.vasp,0.000000
POSCAR-1039442.vasp,0.000000
POSCAR-1039443.vasp,0.000000
POSCAR-103992.vasp,0.000000
POSCAR-104062.vasp,1.000000
POSCAR-1041127.vasp,0.000000
POSCAR-1041128.vasp,0.000000
POSCAR-1041142.vasp,0.000000
POSCAR-1041152.vasp,0.000000
POSCAR-1041153.vasp,0.000000
POSCAR-1041155.vasp,0.000000
POSCAR-1041157.vasp,0.000000
POSCAR-1041161.vasp,0.000000
POSCAR-1041162.vasp,0.000000
POSCAR-1041164.vasp,0.000000
POSCAR-1041166.vasp,0.000000
POSCAR-1041167.vasp,0.000000
POSCAR-1041168.vasp,0.000000
POSCAR-1041170.vasp,0.000000
POSCAR-1041173.vasp,0.000000
POSCAR-1041174.vasp,0.000000
POSCAR-1041176.vasp,0.000000
POSCAR-1041179.vasp,0.000000
POSCAR-1041182.vasp,0.000000
POSCAR-1041185.vasp,0.000000
POSCAR-1041188.vasp,0.000000
POSCAR-1041189.vasp,0.000000
POSCAR-1041194.vasp,0.000000
POSCAR-1041197.vasp,0.000000
POSCAR-1041200.vasp,0.000000
POSCAR-1041201.vasp,0.000000
POSCAR-1041202.vasp,0.000000
POSCAR-1041203.vasp,0.000000
POSCAR-1041204.vasp,0.000000
POSCAR-1041205.vasp,0.000000
POSCAR-1041206.vasp,0.000000
POSCAR-1041207.vasp,0.000000
POSCAR-1041208.vasp,0.000000
POSCAR-1041210.vasp,0.000000
POSCAR-1041211.vasp,0.000000
POSCAR-1041214.vasp,0.000000
POSCAR-1041215.vasp,0.000000
POSCAR-1041218.vasp,0.000000
POSCAR-1041219.vasp,0.000000
POSCAR-1041222.vasp,0.000000
POSCAR-1041223.vasp,0.000000
POSCAR-1041224.vasp,0.000000
POSCAR-1041226.vasp,0.000000
POSCAR-1041227.vasp,0.000000
POSCAR-1041228.vasp,0.000000
POSCAR-1041229.vasp,0.000000
POSCAR-1041231.vasp,0.000000
POSCAR-1041232.vasp,0.000000
POSCAR-1041233.vasp,0.000000
POSCAR-1041234.vasp,0.000000
POSCAR-1041235.vasp,0.000000
POSCAR-1041238.vasp,0.000000
POSCAR-1041239.vasp,0.000000
POSCAR-1041242.vasp,0.000000
POSCAR-1041243.vasp,0.000000
POSCAR-1041246.vasp,0.000000
POSCAR-1041247.vasp,0.000000
POSCAR-1041248.vasp,0.000000
POSCAR-1041250.vasp,0.000000
POSCAR-1041251.vasp,0.000000
POSCAR-1041258.vasp,0.000000
POSCAR-1041259.vasp,0.000000
POSCAR-1041262.vasp,0.000000
POSCAR-1041263.vasp,0.000000
POSCAR-1041264.vasp,0.000000
POSCAR-1041266.vasp,0.000000
POSCAR-1041267.vasp,0.000000
POSCAR-104152.vasp,0.000000
POSCAR-104161.vasp,1.000000
POSCAR-104183.vasp,1.000000
POSCAR-104298.vasp,1.000000
POSCAR-104327.vasp,0.000000
POSCAR-104378.vasp,1.000000
POSCAR-104522.vasp,1.000000
POSCAR-104523.vasp,1.000000
POSCAR-104526.vasp,0.000000
POSCAR-1047381.vasp,0.000000
POSCAR-1047382.vasp,0.000000
POSCAR-1047383.vasp,0.000000
POSCAR-1047384.vasp,1.000000
POSCAR-1047385.vasp,0.000000
POSCAR-1047386.vasp,0.000000
POSCAR-1047387.vasp,0.000000
POSCAR-104857.vasp,0.000000
POSCAR-104860.vasp,1.000000
POSCAR-104991.vasp,0.000000
POSCAR-105031.vasp,0.000000
POSCAR-105069.vasp,1.000000
POSCAR-105096.vasp,1.000000
POSCAR-105103.vasp,1.000000
POSCAR-105118.vasp,1.000000
POSCAR-105374.vasp,0.000000
POSCAR-105379.vasp,0.000000
POSCAR-105429.vasp,0.000000
POSCAR-1054757.vasp,0.000000
POSCAR-1054758.vasp,0.000000
POSCAR-1054759.vasp,0.000000
POSCAR-1054760.vasp,0.000000
POSCAR-1054761.vasp,0.000000
POSCAR-1054762.vasp,0.000000
POSCAR-1054763.vasp,0.000000
POSCAR-1054764.vasp,0.000000
POSCAR-1054765.vasp,0.000000
POSCAR-1054766.vasp,0.000000
POSCAR-1054767.vasp,0.000000
POSCAR-1054768.vasp,0.000000
POSCAR-1054769.vasp,0.000000
POSCAR-1054770.vasp,0.000000
POSCAR-1054771.vasp,0.000000
POSCAR-1054772.vasp,0.000000
POSCAR-1054774.vasp,0.000000
POSCAR-1054775.vasp,0.000000
POSCAR-1054776.vasp,0.000000
POSCAR-1054777.vasp,0.000000
POSCAR-1054819.vasp,1.000000
POSCAR-1054820.vasp,0.000000
POSCAR-1054821.vasp,0.000000
POSCAR-1054830.vasp,0.000000
POSCAR-1054835.vasp,1.000000
POSCAR-1054842.vasp,0.000000
POSCAR-1054844.vasp,0.000000
POSCAR-1054846.vasp,0.000000
POSCAR-1054850.vasp,1.000000
POSCAR-1054851.vasp,0.000000
POSCAR-1054857.vasp,0.000000
POSCAR-1054858.vasp,0.000000
POSCAR-1054859.vasp,0.000000
POSCAR-1054864.vasp,1.000000
POSCAR-1054866.vasp,0.000000
POSCAR-1054867.vasp,0.000000
POSCAR-1054870.vasp,0.000000
POSCAR-1054871.vasp,0.000000
POSCAR-1054874.vasp,0.000000
POSCAR-1054880.vasp,0.000000
POSCAR-1054908.vasp,0.000000
POSCAR-1054917.vasp,0.000000
POSCAR-1054930.vasp,0.000000
POSCAR-1054932.vasp,0.000000
POSCAR-1054933.vasp,0.000000
POSCAR-1054939.vasp,0.000000
POSCAR-1054942.vasp,0.000000
POSCAR-1054947.vasp,1.000000
POSCAR-1054948.vasp,0.000000
POSCAR-1054949.vasp,0.000000
POSCAR-105697.vasp,1.000000
POSCAR-105698.vasp,1.000000
POSCAR-105760.vasp,1.000000
POSCAR-105953.vasp,1.000000
POSCAR-105972.vasp,1.000000
POSCAR-106058.vasp,0.000000
POSCAR-106190.vasp,1.000000
POSCAR-106763.vasp,1.000000
POSCAR-106795.vasp,0.000000
POSCAR-106796.vasp,0.000000
POSCAR-106806.vasp,1.000000
POSCAR-106997.vasp,0.000000
POSCAR-107004.vasp,0.000000
POSCAR-107136.vasp,1.000000
POSCAR-107313.vasp,1.000000
POSCAR-107381.vasp,1.000000
POSCAR-107388.vasp,1.000000
POSCAR-107640.vasp,0.000000
POSCAR-107718.vasp,1.000000
POSCAR-107803.vasp,0.000000
POSCAR-108186.vasp,1.000000
POSCAR-108200.vasp,0.000000
POSCAR-108201.vasp,0.000000
POSCAR-108204.vasp,1.000000
POSCAR-108222.vasp,1.000000
POSCAR-108226.vasp,0.000000
POSCAR-108359.vasp,0.000000
POSCAR-108419.vasp,0.000000
POSCAR-108436.vasp,0.000000
POSCAR-108514.vasp,0.000000
POSCAR-108691.vasp,1.000000
POSCAR-108734.vasp,0.000000
POSCAR-108867.vasp,1.000000
POSCAR-109053.vasp,1.000000
POSCAR-109054.vasp,1.000000
POSCAR-109115.vasp,1.000000
POSCAR-109116.vasp,1.000000
POSCAR-109117.vasp,1.000000
POSCAR-109118.vasp,1.000000
POSCAR-109119.vasp,1.000000
POSCAR-109120.vasp,1.000000
POSCAR-109249.vasp,0.000000
POSCAR-109287.vasp,0.000000
POSCAR-109288.vasp,1.000000
POSCAR-109699.vasp,1.000000
POSCAR-109700.vasp,1.000000
POSCAR-109952.vasp,1.000000
POSCAR-1100939.vasp,0.000000
POSCAR-1100940.vasp,1.000000
POSCAR-1100942.vasp,1.000000
POSCAR-1100943.vasp,0.000000
POSCAR-1100944.vasp,1.000000
POSCAR-1100945.vasp,1.000000
POSCAR-1100946.vasp,1.000000
POSCAR-1100947.vasp,1.000000
POSCAR-1100948.vasp,1.000000
POSCAR-1100950.vasp,1.000000
POSCAR-1100951.vasp,1.000000
POSCAR-1100952.vasp,1.000000
POSCAR-1100953.vasp,0.000000
POSCAR-1100954.vasp,0.000000
POSCAR-1100955.vasp,1.000000
POSCAR-1100956.vasp,1.000000
POSCAR-1100957.vasp,1.000000
POSCAR-1100958.vasp,1.000000
POSCAR-1100959.vasp,1.000000
POSCAR-1100960.vasp,1.000000
POSCAR-1100961.vasp,1.000000
POSCAR-1100962.vasp,1.000000
POSCAR-1100963.vasp,0.000000
POSCAR-1100964.vasp,1.000000
POSCAR-1100965.vasp,0.000000
POSCAR-1100966.vasp,1.000000
POSCAR-1100969.vasp,0.000000
POSCAR-1100970.vasp,0.000000
POSCAR-1100971.vasp,0.000000
POSCAR-1100972.vasp,0.000000
POSCAR-1100974.vasp,0.000000
POSCAR-1100975.vasp,0.000000
POSCAR-1100976.vasp,0.000000
POSCAR-1100977.vasp,0.000000
POSCAR-1100978.vasp,0.000000
POSCAR-1100979.vasp,0.000000
POSCAR-1100980.vasp,0.000000
POSCAR-1100982.vasp,0.000000
POSCAR-1100983.vasp,0.000000
POSCAR-1100984.vasp,0.000000
POSCAR-1100985.vasp,0.000000
POSCAR-1100986.vasp,0.000000
POSCAR-1100987.vasp,0.000000
POSCAR-1100988.vasp,0.000000
POSCAR-1100989.vasp,0.000000
POSCAR-1100990.vasp,0.000000
POSCAR-1100991.vasp,0.000000
POSCAR-1100992.vasp,0.000000
POSCAR-1100993.vasp,0.000000
POSCAR-1100994.vasp,0.000000
POSCAR-1100995.vasp,0.000000
POSCAR-1100996.vasp,0.000000
POSCAR-1100999.vasp,0.000000
POSCAR-1101000.vasp,0.000000
POSCAR-1101001.vasp,0.000000
POSCAR-1101002.vasp,0.000000
POSCAR-1101003.vasp,0.000000
POSCAR-1101004.vasp,0.000000
POSCAR-1101005.vasp,1.000000
POSCAR-1101006.vasp,1.000000
POSCAR-1101007.vasp,1.000000
POSCAR-1101008.vasp,1.000000
POSCAR-1101009.vasp,1.000000
POSCAR-1101010.vasp,0.000000
POSCAR-1101011.vasp,1.000000
POSCAR-1101012.vasp,1.000000
POSCAR-1101013.vasp,0.000000
POSCAR-1101014.vasp,0.000000
POSCAR-1101015.vasp,0.000000
POSCAR-1101016.vasp,0.000000
POSCAR-1101017.vasp,0.000000
POSCAR-1101018.vasp,0.000000
POSCAR-1101019.vasp,1.000000
POSCAR-1101020.vasp,1.000000
POSCAR-1101021.vasp,0.000000
POSCAR-1101022.vasp,0.000000
POSCAR-1101024.vasp,0.000000
POSCAR-1101025.vasp,0.000000
POSCAR-1101026.vasp,0.000000
POSCAR-1101032.vasp,0.000000
POSCAR-1101036.vasp,0.000000
POSCAR-1101039.vasp,0.000000
POSCAR-1101040.vasp,0.000000
POSCAR-1101042.vasp,0.000000
POSCAR-1101043.vasp,0.000000
POSCAR-1101044.vasp,0.000000
POSCAR-1101046.vasp,0.000000
POSCAR-1101048.vasp,0.000000
POSCAR-1101049.vasp,0.000000
POSCAR-1101050.vasp,0.000000
POSCAR-1101051.vasp,0.000000
POSCAR-1101054.vasp,0.000000
POSCAR-1101055.vasp,0.000000
POSCAR-1101057.vasp,0.000000
POSCAR-1101058.vasp,0.000000
POSCAR-1101060.vasp,0.000000
POSCAR-1101061.vasp,0.000000
POSCAR-1101063.vasp,0.000000
POSCAR-1101064.vasp,0.000000
POSCAR-1101066.vasp,0.000000
POSCAR-1101067.vasp,0.000000
POSCAR-1101070.vasp,0.000000
POSCAR-110156.vasp,1.000000
POSCAR-1102785.vasp,0.000000
POSCAR-1102786.vasp,0.000000
POSCAR-1102787.vasp,0.000000
POSCAR-1102788.vasp,1.000000
POSCAR-1102789.vasp,0.000000
POSCAR-1102790.vasp,0.000000
POSCAR-1102791.vasp,0.000000
POSCAR-1102792.vasp,0.000000
POSCAR-1102798.vasp,0.000000
POSCAR-1102799.vasp,0.000000
POSCAR-1102800.vasp,0.000000
POSCAR-1102801.vasp,0.000000
POSCAR-1102802.vasp,0.000000
POSCAR-1102803.vasp,0.000000
POSCAR-1102804.vasp,0.000000
POSCAR-1102805.vasp,0.000000
POSCAR-1102806.vasp,0.000000
POSCAR-1102807.vasp,0.000000
POSCAR-1102808.vasp,0.000000
POSCAR-1102809.vasp,0.000000
POSCAR-1102810.vasp,0.000000
POSCAR-1102811.vasp,0.000000
POSCAR-1102812.vasp,0.000000
POSCAR-1102813.vasp,0.000000
POSCAR-1102814.vasp,0.000000
POSCAR-1102815.vasp,0.000000
POSCAR-1102816.vasp,0.000000
POSCAR-1102817.vasp,0.000000
POSCAR-1102818.vasp,0.000000
POSCAR-1102819.vasp,0.000000
POSCAR-1102820.vasp,0.000000
POSCAR-1102821.vasp,0.000000
POSCAR-1102822.vasp,0.000000
POSCAR-1102823.vasp,0.000000
POSCAR-1102824.vasp,0.000000
POSCAR-1102825.vasp,0.000000
POSCAR-1102826.vasp,0.000000
POSCAR-1102827.vasp,0.000000
POSCAR-1102828.vasp,0.000000
POSCAR-1102829.vasp,0.000000
POSCAR-1102830.vasp,0.000000
POSCAR-1102831.vasp,0.000000
POSCAR-1102832.vasp,0.000000
POSCAR-1102833.vasp,0.000000
POSCAR-1102834.vasp,0.000000
POSCAR-1102835.vasp,0.000000
POSCAR-1102836.vasp,0.000000
POSCAR-1102837.vasp,0.000000
POSCAR-1102838.vasp,0.000000
POSCAR-1102839.vasp,0.000000
POSCAR-1102840.vasp,0.000000
POSCAR-1102841.vasp,0.000000
POSCAR-1102846.vasp,0.000000
POSCAR-1102847.vasp,0.000000
POSCAR-1102848.vasp,0.000000
POSCAR-1102849.vasp,0.000000
POSCAR-110285.vasp,1.000000
POSCAR-1102850.vasp,0.000000
POSCAR-1102851.vasp,0.000000
POSCAR-1102852.vasp,0.000000
POSCAR-1102853.vasp,0.000000
POSCAR-1102854.vasp,0.000000
POSCAR-1102855.vasp,0.000000
POSCAR-1102856.vasp,0.000000
POSCAR-1102857.vasp,0.000000
POSCAR-1102859.vasp,0.000000
POSCAR-1102860.vasp,0.000000
POSCAR-1102861.vasp,0.000000
POSCAR-1102862.vasp,0.000000
POSCAR-1102864.vasp,0.000000
POSCAR-1102866.vasp,0.000000
POSCAR-1102868.vasp,0.000000
POSCAR-1102871.vasp,0.000000
POSCAR-1102874.vasp,0.000000
POSCAR-1102875.vasp,0.000000
POSCAR-1102876.vasp,0.000000
POSCAR-1102878.vasp,0.000000
POSCAR-1102881.vasp,0.000000
POSCAR-1102882.vasp,0.000000
POSCAR-1102886.vasp,0.000000
POSCAR-1102888.vasp,0.000000
POSCAR-1102889.vasp,0.000000
POSCAR-1102890.vasp,0.000000
POSCAR-1102894.vasp,0.000000
POSCAR-1102895.vasp,0.000000
POSCAR-1102896.vasp,0.000000
POSCAR-1102897.vasp,0.000000
POSCAR-1102899.vasp,0.000000
POSCAR-1102900.vasp,0.000000
POSCAR-1102901.vasp,0.000000
POSCAR-1102902.vasp,0.000000
POSCAR-1102903.vasp,0.000000
POSCAR-1102907.vasp,0.000000
POSCAR-1102909.vasp,0.000000
POSCAR-1102910.vasp,0.000000
POSCAR-1102911.vasp,0.000000
POSCAR-1102915.vasp,0.000000
POSCAR-1102916.vasp,0.000000
POSCAR-1102917.vasp,0.000000
POSCAR-1102922.vasp,0.000000
POSCAR-1102923.vasp,0.000000
POSCAR-1102924.vasp,0.000000
POSCAR-1102925.vasp,0.000000
POSCAR-1102927.vasp,0.000000
POSCAR-1102929.vasp,0.000000
POSCAR-1102930.vasp,0.000000
POSCAR-1102931.vasp,0.000000
POSCAR-1102934.vasp,0.000000
POSCAR-1102936.vasp,0.000000
POSCAR-1102937.vasp,0.000000
POSCAR-1102938.vasp,0.000000
POSCAR-1102941.vasp,0.000000
POSCAR-1102943.vasp,0.000000
POSCAR-1102944.vasp,0.000000
POSCAR-1102945.vasp,0.000000
POSCAR-1102946.vasp,0.000000
POSCAR-1102950.vasp,0.000000
POSCAR-1102952.vasp,0.000000
POSCAR-1102953.vasp,0.000000
POSCAR-1102955.vasp,0.000000
POSCAR-1102966.vasp,0.000000
POSCAR-1102967.vasp,0.000000
POSCAR-1102970.vasp,0.000000
POSCAR-1102971.vasp,0.000000
