file_name,synth_prediction
POSCAR-wbm-1-4430.vasp,0
POSCAR-wbm-1-4432.vasp,0
POSCAR-wbm-1-4433.vasp,0
POSCAR-wbm-1-4434.vasp,1
POSCAR-wbm-1-4435.vasp,1
POSCAR-wbm-1-4436.vasp,1
POSCAR-wbm-1-4437.vasp,0
POSCAR-wbm-1-4438.vasp,1
POSCAR-wbm-1-4439.vasp,0
POSCAR-wbm-1-4440.vasp,0
POSCAR-wbm-1-4441.vasp,1
POSCAR-wbm-1-4442.vasp,1
POSCAR-wbm-1-4443.vasp,1
POSCAR-wbm-1-4444.vasp,0
POSCAR-wbm-1-4445.vasp,1
POSCAR-wbm-1-4446.vasp,0
POSCAR-wbm-1-4447.vasp,0
POSCAR-wbm-1-4600.vasp,1
POSCAR-wbm-1-4601.vasp,1
POSCAR-wbm-1-5203.vasp,1
POSCAR-wbm-1-5204.vasp,1
POSCAR-wbm-1-5205.vasp,0
POSCAR-wbm-1-5206.vasp,0
POSCAR-wbm-1-5208.vasp,1
POSCAR-wbm-1-5211.vasp,1
POSCAR-wbm-1-5215.vasp,0
POSCAR-wbm-1-5216.vasp,1
POSCAR-wbm-1-5217.vasp,0
POSCAR-wbm-1-5218.vasp,1
POSCAR-wbm-1-5219.vasp,1
POSCAR-wbm-1-5220.vasp,0
POSCAR-wbm-1-5221.vasp,1
POSCAR-wbm-1-5222.vasp,1
POSCAR-wbm-1-5223.vasp,0
POSCAR-wbm-1-5224.vasp,0
POSCAR-wbm-1-5225.vasp,0
POSCAR-wbm-1-5226.vasp,1
POSCAR-wbm-1-5227.vasp,1
POSCAR-wbm-1-5228.vasp,0
POSCAR-wbm-1-5229.vasp,1
POSCAR-wbm-1-5230.vasp,1
POSCAR-wbm-1-5231.vasp,1
POSCAR-wbm-1-5232.vasp,0
POSCAR-wbm-1-5233.vasp,0
POSCAR-wbm-1-5235.vasp,0
POSCAR-wbm-1-5236.vasp,0
POSCAR-wbm-1-5237.vasp,0
POSCAR-wbm-1-5238.vasp,1
POSCAR-wbm-1-5239.vasp,1
POSCAR-wbm-1-5240.vasp,1
POSCAR-wbm-1-5241.vasp,1
POSCAR-wbm-1-5242.vasp,1
POSCAR-wbm-1-5243.vasp,0
POSCAR-wbm-1-5244.vasp,0
POSCAR-wbm-1-5245.vasp,0
POSCAR-wbm-1-5246.vasp,1
POSCAR-wbm-1-5247.vasp,1
POSCAR-wbm-1-5249.vasp,1
POSCAR-wbm-1-5250.vasp,1
POSCAR-wbm-1-5251.vasp,1
POSCAR-wbm-1-5252.vasp,1
POSCAR-wbm-1-5253.vasp,0
POSCAR-wbm-1-5254.vasp,1
POSCAR-wbm-1-5255.vasp,1
POSCAR-wbm-1-5256.vasp,1
POSCAR-wbm-1-5257.vasp,0
POSCAR-wbm-1-5258.vasp,1
POSCAR-wbm-1-5262.vasp,1
POSCAR-wbm-1-5263.vasp,1
POSCAR-wbm-1-5264.vasp,1
POSCAR-wbm-1-5265.vasp,1
POSCAR-wbm-1-5266.vasp,0
POSCAR-wbm-1-5267.vasp,1
POSCAR-wbm-1-5268.vasp,0
POSCAR-wbm-1-5270.vasp,1
POSCAR-wbm-1-5271.vasp,0
POSCAR-wbm-1-5272.vasp,0
POSCAR-wbm-1-5273.vasp,1
POSCAR-wbm-1-5274.vasp,1
POSCAR-wbm-1-5275.vasp,0
POSCAR-wbm-1-5277.vasp,1
POSCAR-wbm-1-5278.vasp,0
POSCAR-wbm-1-5279.vasp,0
POSCAR-wbm-1-5280.vasp,0
POSCAR-wbm-1-5281.vasp,1
POSCAR-wbm-1-5282.vasp,0
POSCAR-wbm-1-5283.vasp,0
POSCAR-wbm-1-5284.vasp,1
POSCAR-wbm-1-5285.vasp,1
POSCAR-wbm-1-5286.vasp,1
POSCAR-wbm-1-5287.vasp,1
POSCAR-wbm-1-5288.vasp,1
POSCAR-wbm-1-5289.vasp,0
POSCAR-wbm-1-5290.vasp,0
POSCAR-wbm-1-5291.vasp,0
POSCAR-wbm-1-5292.vasp,1
POSCAR-wbm-1-5293.vasp,1
POSCAR-wbm-1-5296.vasp,1
POSCAR-wbm-1-5297.vasp,0
POSCAR-wbm-1-5298.vasp,0
POSCAR-wbm-1-5299.vasp,0
POSCAR-wbm-1-5300.vasp,0
POSCAR-wbm-1-5303.vasp,0
POSCAR-wbm-1-5827.vasp,1
POSCAR-wbm-1-5951.vasp,0
POSCAR-wbm-1-5952.vasp,1
POSCAR-wbm-1-5953.vasp,1
POSCAR-wbm-1-5954.vasp,1
POSCAR-wbm-1-5955.vasp,0
POSCAR-wbm-1-5956.vasp,0
POSCAR-wbm-1-5957.vasp,1
POSCAR-wbm-1-5958.vasp,1
POSCAR-wbm-1-5959.vasp,1
POSCAR-wbm-1-5960.vasp,0
POSCAR-wbm-1-5961.vasp,1
POSCAR-wbm-1-5962.vasp,1
POSCAR-wbm-1-6814.vasp,1
POSCAR-wbm-1-6815.vasp,1
POSCAR-wbm-1-6816.vasp,0
POSCAR-wbm-1-6817.vasp,1
POSCAR-wbm-1-6818.vasp,1
POSCAR-wbm-1-6819.vasp,1
POSCAR-wbm-1-6820.vasp,0
POSCAR-wbm-1-6821.vasp,1
POSCAR-wbm-1-6822.vasp,1
POSCAR-wbm-1-6823.vasp,1
POSCAR-wbm-1-6824.vasp,1
POSCAR-wbm-1-6825.vasp,1
POSCAR-wbm-1-6826.vasp,1
POSCAR-wbm-1-6827.vasp,1
POSCAR-wbm-1-6828.vasp,1
POSCAR-wbm-1-6829.vasp,1
POSCAR-wbm-1-6830.vasp,1
POSCAR-wbm-1-6831.vasp,1
POSCAR-wbm-1-6832.vasp,1
POSCAR-wbm-1-6833.vasp,1
POSCAR-wbm-1-6834.vasp,1
POSCAR-wbm-1-6835.vasp,1
POSCAR-wbm-1-6836.vasp,0
POSCAR-wbm-1-6837.vasp,0
POSCAR-wbm-1-6838.vasp,1
POSCAR-wbm-1-6839.vasp,1
POSCAR-wbm-1-6840.vasp,0
POSCAR-wbm-1-6841.vasp,1
POSCAR-wbm-1-6842.vasp,0
POSCAR-wbm-1-6843.vasp,0
POSCAR-wbm-1-6844.vasp,1
POSCAR-wbm-1-6845.vasp,1
POSCAR-wbm-1-6846.vasp,1
POSCAR-wbm-1-6847.vasp,1
POSCAR-wbm-1-6848.vasp,1
POSCAR-wbm-1-6849.vasp,1
POSCAR-wbm-1-6850.vasp,1
POSCAR-wbm-1-6851.vasp,1
POSCAR-wbm-1-6852.vasp,1
POSCAR-wbm-1-7626.vasp,1
POSCAR-wbm-1-7627.vasp,1
POSCAR-wbm-1-7628.vasp,1
POSCAR-wbm-1-7629.vasp,1
POSCAR-wbm-1-7630.vasp,1
POSCAR-wbm-1-7631.vasp,1
POSCAR-wbm-1-7632.vasp,1
POSCAR-wbm-1-7635.vasp,1
POSCAR-wbm-1-7636.vasp,1
POSCAR-wbm-1-7637.vasp,0
POSCAR-wbm-1-7638.vasp,1
POSCAR-wbm-1-7639.vasp,1
POSCAR-wbm-1-7640.vasp,1
POSCAR-wbm-1-7641.vasp,1
POSCAR-wbm-1-7642.vasp,1
POSCAR-wbm-1-7643.vasp,1
POSCAR-wbm-1-7644.vasp,1
POSCAR-wbm-1-7645.vasp,1
POSCAR-wbm-1-7646.vasp,1
POSCAR-wbm-1-7647.vasp,1
POSCAR-wbm-1-7648.vasp,1
POSCAR-wbm-1-7649.vasp,1
POSCAR-wbm-1-7650.vasp,0
POSCAR-wbm-1-7651.vasp,1
POSCAR-wbm-1-7652.vasp,0
POSCAR-wbm-1-7655.vasp,0
POSCAR-wbm-1-7662.vasp,1
POSCAR-wbm-1-7663.vasp,1
POSCAR-wbm-1-7664.vasp,1
POSCAR-wbm-1-7665.vasp,1
POSCAR-wbm-1-7666.vasp,1
POSCAR-wbm-1-7667.vasp,0
POSCAR-wbm-1-7668.vasp,1
POSCAR-wbm-1-7669.vasp,1
POSCAR-wbm-1-7670.vasp,1
POSCAR-wbm-1-7671.vasp,0
POSCAR-wbm-1-7672.vasp,1
POSCAR-wbm-1-7673.vasp,1
POSCAR-wbm-1-7675.vasp,1
POSCAR-wbm-1-7676.vasp,1
POSCAR-wbm-1-7677.vasp,1
POSCAR-wbm-1-7678.vasp,1
POSCAR-wbm-1-7679.vasp,0
POSCAR-wbm-1-7680.vasp,1
POSCAR-wbm-1-7681.vasp,1
POSCAR-wbm-1-7682.vasp,1
POSCAR-wbm-1-7683.vasp,1
POSCAR-wbm-1-7684.vasp,1
POSCAR-wbm-1-7685.vasp,1
POSCAR-wbm-1-7686.vasp,1
POSCAR-wbm-1-7687.vasp,1
POSCAR-wbm-1-7688.vasp,1
POSCAR-wbm-1-7689.vasp,0
POSCAR-wbm-1-7690.vasp,1
POSCAR-wbm-1-7691.vasp,0
POSCAR-wbm-1-7692.vasp,1
POSCAR-wbm-1-7704.vasp,1
POSCAR-wbm-1-20367.vasp,0
POSCAR-wbm-1-20368.vasp,0
POSCAR-wbm-1-20369.vasp,0
POSCAR-wbm-1-20370.vasp,0
POSCAR-wbm-1-20371.vasp,0
POSCAR-wbm-1-20372.vasp,0
POSCAR-wbm-1-20373.vasp,0
POSCAR-wbm-1-20375.vasp,0
POSCAR-wbm-1-20376.vasp,0
POSCAR-wbm-1-20377.vasp,0
POSCAR-wbm-1-20378.vasp,0
POSCAR-wbm-1-20382.vasp,0
POSCAR-wbm-1-20383.vasp,0
POSCAR-wbm-1-20384.vasp,0
POSCAR-wbm-1-20385.vasp,0
POSCAR-wbm-1-20386.vasp,0
POSCAR-wbm-1-20387.vasp,0
POSCAR-wbm-1-20388.vasp,0
POSCAR-wbm-1-20389.vasp,1
POSCAR-wbm-1-20390.vasp,0
POSCAR-wbm-1-20391.vasp,0
POSCAR-wbm-1-20392.vasp,0
POSCAR-wbm-1-20397.vasp,0
POSCAR-wbm-1-20398.vasp,0
POSCAR-wbm-1-20399.vasp,1
POSCAR-wbm-1-20400.vasp,0
POSCAR-wbm-1-20401.vasp,0
POSCAR-wbm-1-20402.vasp,0
POSCAR-wbm-1-20403.vasp,0
POSCAR-wbm-1-20426.vasp,0
POSCAR-wbm-1-20427.vasp,0
POSCAR-wbm-1-20428.vasp,1
POSCAR-wbm-1-20430.vasp,0
POSCAR-wbm-1-20433.vasp,0
POSCAR-wbm-1-20578.vasp,0
POSCAR-wbm-1-20579.vasp,0
POSCAR-wbm-1-20580.vasp,0
POSCAR-wbm-1-20581.vasp,0
POSCAR-wbm-1-20582.vasp,0
POSCAR-wbm-1-20583.vasp,0
POSCAR-wbm-1-20584.vasp,0
POSCAR-wbm-1-20585.vasp,0
POSCAR-wbm-1-20587.vasp,0
POSCAR-wbm-1-20588.vasp,0
POSCAR-wbm-1-20692.vasp,0
POSCAR-wbm-1-20693.vasp,1
POSCAR-wbm-1-20694.vasp,1
POSCAR-wbm-1-20744.vasp,0
POSCAR-wbm-1-20745.vasp,1
POSCAR-wbm-1-20746.vasp,0
POSCAR-wbm-1-20747.vasp,0
POSCAR-wbm-1-20748.vasp,0
POSCAR-wbm-1-20749.vasp,0
POSCAR-wbm-1-20750.vasp,0
POSCAR-wbm-1-21116.vasp,1
POSCAR-wbm-1-21117.vasp,1
POSCAR-wbm-1-21118.vasp,1
POSCAR-wbm-1-21120.vasp,1
POSCAR-wbm-1-21121.vasp,1
POSCAR-wbm-1-21232.vasp,0
POSCAR-wbm-1-21233.vasp,1
POSCAR-wbm-1-21234.vasp,0
POSCAR-wbm-1-21235.vasp,1
POSCAR-wbm-1-21239.vasp,0
POSCAR-wbm-1-21240.vasp,0
POSCAR-wbm-1-21241.vasp,0
POSCAR-wbm-1-21242.vasp,1
POSCAR-wbm-1-21243.vasp,1
POSCAR-wbm-1-21244.vasp,1
POSCAR-wbm-1-21245.vasp,1
POSCAR-wbm-1-21246.vasp,1
POSCAR-wbm-1-21247.vasp,1
POSCAR-wbm-1-21248.vasp,0
POSCAR-wbm-1-21249.vasp,0
POSCAR-wbm-1-21250.vasp,0
POSCAR-wbm-1-21254.vasp,0
POSCAR-wbm-1-21255.vasp,0
POSCAR-wbm-1-21256.vasp,0
POSCAR-wbm-1-21257.vasp,0
POSCAR-wbm-1-21258.vasp,0
POSCAR-wbm-1-21259.vasp,0
POSCAR-wbm-1-21260.vasp,0
POSCAR-wbm-1-21261.vasp,0
POSCAR-wbm-1-21262.vasp,0
POSCAR-wbm-1-21263.vasp,0
POSCAR-wbm-1-21264.vasp,1
POSCAR-wbm-1-21265.vasp,0
POSCAR-wbm-1-21266.vasp,0
POSCAR-wbm-1-21267.vasp,0
POSCAR-wbm-1-21268.vasp,0
POSCAR-wbm-1-21269.vasp,0
POSCAR-wbm-1-21270.vasp,0
POSCAR-wbm-1-21271.vasp,0
POSCAR-wbm-1-21272.vasp,1
POSCAR-wbm-1-21273.vasp,0
POSCAR-wbm-1-21274.vasp,0
POSCAR-wbm-1-21279.vasp,0
POSCAR-wbm-1-21280.vasp,0
POSCAR-wbm-1-21281.vasp,1
POSCAR-wbm-1-21282.vasp,1
POSCAR-wbm-1-21283.vasp,0
POSCAR-wbm-1-21284.vasp,1
POSCAR-wbm-1-21285.vasp,0
POSCAR-wbm-1-21286.vasp,0
POSCAR-wbm-1-21287.vasp,1
POSCAR-wbm-1-21288.vasp,0
POSCAR-wbm-1-21289.vasp,0
POSCAR-wbm-1-21290.vasp,1
POSCAR-wbm-1-21291.vasp,1
POSCAR-wbm-1-21292.vasp,0
POSCAR-wbm-1-21295.vasp,1
POSCAR-wbm-1-21296.vasp,0
POSCAR-wbm-1-21297.vasp,0
POSCAR-wbm-1-21298.vasp,0
POSCAR-wbm-1-21299.vasp,0
POSCAR-wbm-1-21300.vasp,0
POSCAR-wbm-1-21301.vasp,0
POSCAR-wbm-1-21302.vasp,0
POSCAR-wbm-1-21303.vasp,0
POSCAR-wbm-1-21304.vasp,0
POSCAR-wbm-1-21305.vasp,0
POSCAR-wbm-1-21306.vasp,1
POSCAR-wbm-1-21307.vasp,1
POSCAR-wbm-1-21308.vasp,0
POSCAR-wbm-1-21309.vasp,0
POSCAR-wbm-1-21310.vasp,1
POSCAR-wbm-1-21311.vasp,1
POSCAR-wbm-1-21312.vasp,0
POSCAR-wbm-1-21313.vasp,0
POSCAR-wbm-1-21314.vasp,0
POSCAR-wbm-1-21315.vasp,0
POSCAR-wbm-1-21316.vasp,0
POSCAR-wbm-1-21319.vasp,0
POSCAR-wbm-1-21320.vasp,0
POSCAR-wbm-1-21321.vasp,0
POSCAR-wbm-1-21322.vasp,1
POSCAR-wbm-1-21332.vasp,0
POSCAR-wbm-1-21333.vasp,0
POSCAR-wbm-1-21334.vasp,0
POSCAR-wbm-1-21335.vasp,0
POSCAR-wbm-1-21336.vasp,0
POSCAR-wbm-1-21337.vasp,0
POSCAR-wbm-1-21338.vasp,0
POSCAR-wbm-1-21340.vasp,0
POSCAR-wbm-1-21341.vasp,0
POSCAR-wbm-1-21342.vasp,0
POSCAR-wbm-1-21343.vasp,0
POSCAR-wbm-1-21344.vasp,0
POSCAR-wbm-1-21345.vasp,0
POSCAR-wbm-1-21346.vasp,1
POSCAR-wbm-1-21347.vasp,0
POSCAR-wbm-1-21348.vasp,0
POSCAR-wbm-1-21349.vasp,0
POSCAR-wbm-1-21351.vasp,0
POSCAR-wbm-1-21352.vasp,0
POSCAR-wbm-1-21353.vasp,0
POSCAR-wbm-1-21354.vasp,0
POSCAR-wbm-1-21355.vasp,0
POSCAR-wbm-1-21356.vasp,0
POSCAR-wbm-1-21357.vasp,0
POSCAR-wbm-1-21358.vasp,0
POSCAR-wbm-1-21359.vasp,0
POSCAR-wbm-1-21360.vasp,0
POSCAR-wbm-1-21361.vasp,0
POSCAR-wbm-1-21362.vasp,0
POSCAR-wbm-1-21363.vasp,0
POSCAR-wbm-1-21364.vasp,0
POSCAR-wbm-1-21365.vasp,0
POSCAR-wbm-1-21366.vasp,0
POSCAR-wbm-1-21367.vasp,0
POSCAR-wbm-1-21368.vasp,0
POSCAR-wbm-1-21369.vasp,0
POSCAR-wbm-1-21370.vasp,0
POSCAR-wbm-1-21371.vasp,0
POSCAR-wbm-1-21372.vasp,0
POSCAR-wbm-1-21373.vasp,0
POSCAR-wbm-1-21374.vasp,0
POSCAR-wbm-1-21375.vasp,0
POSCAR-wbm-1-21376.vasp,0
POSCAR-wbm-1-21377.vasp,0
POSCAR-wbm-1-21378.vasp,0
POSCAR-wbm-1-21379.vasp,0
POSCAR-wbm-1-21380.vasp,0
POSCAR-wbm-1-21381.vasp,0
POSCAR-wbm-1-21382.vasp,0
POSCAR-wbm-1-21383.vasp,0
POSCAR-wbm-1-21384.vasp,0
POSCAR-wbm-1-21385.vasp,0
POSCAR-wbm-1-21386.vasp,0
POSCAR-wbm-1-21387.vasp,0
POSCAR-wbm-1-21388.vasp,0
POSCAR-wbm-1-21389.vasp,0
POSCAR-wbm-1-21390.vasp,0
POSCAR-wbm-1-21391.vasp,0
POSCAR-wbm-1-21392.vasp,0
POSCAR-wbm-1-21393.vasp,0
POSCAR-wbm-1-21395.vasp,0
POSCAR-wbm-1-21396.vasp,0
POSCAR-wbm-1-21397.vasp,0
POSCAR-wbm-1-21398.vasp,0
POSCAR-wbm-1-21399.vasp,0
POSCAR-wbm-1-21400.vasp,0
POSCAR-wbm-1-21401.vasp,1
POSCAR-wbm-1-21402.vasp,1
POSCAR-wbm-1-21403.vasp,0
POSCAR-wbm-1-21404.vasp,1
POSCAR-wbm-1-21405.vasp,1
POSCAR-wbm-1-21406.vasp,1
POSCAR-wbm-1-21407.vasp,1
POSCAR-wbm-1-21408.vasp,1
POSCAR-wbm-1-21410.vasp,0
POSCAR-wbm-1-21412.vasp,1
POSCAR-wbm-1-21413.vasp,0
POSCAR-wbm-1-21414.vasp,0
POSCAR-wbm-1-21417.vasp,1
POSCAR-wbm-1-21418.vasp,1
POSCAR-wbm-1-21419.vasp,1
POSCAR-wbm-1-21420.vasp,0
POSCAR-wbm-1-21440.vasp,0
POSCAR-wbm-1-21441.vasp,1
POSCAR-wbm-1-21442.vasp,1
POSCAR-wbm-1-21443.vasp,0
POSCAR-wbm-1-21445.vasp,0
POSCAR-wbm-1-21446.vasp,0
POSCAR-wbm-1-21447.vasp,0
POSCAR-wbm-1-21448.vasp,0
POSCAR-wbm-1-21449.vasp,1
POSCAR-wbm-1-21450.vasp,1
POSCAR-wbm-1-21451.vasp,1
POSCAR-wbm-1-21452.vasp,1
POSCAR-wbm-1-21454.vasp,0
POSCAR-wbm-1-21455.vasp,0
POSCAR-wbm-1-21457.vasp,1
POSCAR-wbm-1-21458.vasp,1
POSCAR-wbm-1-23756.vasp,1
POSCAR-wbm-1-23766.vasp,1
POSCAR-wbm-1-23772.vasp,0
POSCAR-wbm-1-23773.vasp,0
POSCAR-wbm-1-23774.vasp,0
POSCAR-wbm-1-23775.vasp,0
POSCAR-wbm-1-23785.vasp,0
POSCAR-wbm-1-23791.vasp,0
POSCAR-wbm-1-23797.vasp,0
POSCAR-wbm-1-23798.vasp,0
POSCAR-wbm-1-23799.vasp,0
POSCAR-wbm-1-23800.vasp,1
POSCAR-wbm-1-23815.vasp,1
POSCAR-wbm-1-23817.vasp,1
POSCAR-wbm-1-23818.vasp,0
POSCAR-wbm-1-23820.vasp,1
POSCAR-wbm-1-23821.vasp,0
POSCAR-wbm-1-23822.vasp,1
POSCAR-wbm-1-23823.vasp,0
POSCAR-wbm-1-23824.vasp,1
POSCAR-wbm-1-23825.vasp,0
POSCAR-wbm-1-23826.vasp,0
POSCAR-wbm-1-23827.vasp,0
POSCAR-wbm-1-23828.vasp,1
POSCAR-wbm-1-23829.vasp,0
POSCAR-wbm-1-23830.vasp,0
POSCAR-wbm-1-23831.vasp,0
POSCAR-wbm-1-23832.vasp,1
POSCAR-wbm-1-23833.vasp,1
POSCAR-wbm-1-23838.vasp,0
POSCAR-wbm-1-23839.vasp,0
POSCAR-wbm-1-23840.vasp,0
POSCAR-wbm-1-23841.vasp,0
POSCAR-wbm-1-23842.vasp,0
POSCAR-wbm-1-23843.vasp,0
POSCAR-wbm-1-23850.vasp,0
POSCAR-wbm-1-23851.vasp,1
POSCAR-wbm-1-23852.vasp,0
POSCAR-wbm-1-23853.vasp,0
POSCAR-wbm-1-23854.vasp,0
POSCAR-wbm-1-23855.vasp,0
POSCAR-wbm-1-23856.vasp,0
POSCAR-wbm-1-23857.vasp,0
POSCAR-wbm-1-23858.vasp,0
POSCAR-wbm-1-23861.vasp,0
POSCAR-wbm-1-23863.vasp,0
POSCAR-wbm-1-23865.vasp,0
POSCAR-wbm-1-23866.vasp,0
POSCAR-wbm-1-23867.vasp,0
POSCAR-wbm-1-23868.vasp,1
POSCAR-wbm-1-23869.vasp,1
POSCAR-wbm-1-23870.vasp,0
POSCAR-wbm-1-23871.vasp,1
POSCAR-wbm-1-23872.vasp,0
POSCAR-wbm-1-23873.vasp,0
POSCAR-wbm-1-23874.vasp,1
POSCAR-wbm-1-23875.vasp,0
POSCAR-wbm-1-23876.vasp,0
POSCAR-wbm-1-23879.vasp,1
POSCAR-wbm-1-23880.vasp,0
POSCAR-wbm-1-23881.vasp,0
POSCAR-wbm-1-23882.vasp,1
POSCAR-wbm-1-23884.vasp,0
POSCAR-wbm-1-23886.vasp,1
POSCAR-wbm-1-23887.vasp,1
POSCAR-wbm-1-23889.vasp,1
POSCAR-wbm-1-23891.vasp,1
POSCAR-wbm-1-23893.vasp,0
POSCAR-wbm-1-23895.vasp,1
POSCAR-wbm-1-23896.vasp,1
POSCAR-wbm-1-23898.vasp,1
POSCAR-wbm-1-23899.vasp,1
POSCAR-wbm-1-23900.vasp,1
POSCAR-wbm-1-23903.vasp,1
POSCAR-wbm-1-23904.vasp,1
POSCAR-wbm-1-23905.vasp,1
POSCAR-wbm-1-23906.vasp,1
POSCAR-wbm-1-23907.vasp,1
POSCAR-wbm-1-23908.vasp,1
POSCAR-wbm-1-23911.vasp,0
POSCAR-wbm-1-23912.vasp,0
POSCAR-wbm-1-23913.vasp,1
POSCAR-wbm-1-23916.vasp,0
POSCAR-wbm-1-23917.vasp,0
POSCAR-wbm-1-23918.vasp,0
POSCAR-wbm-1-23919.vasp,1
POSCAR-wbm-1-24239.vasp,1
POSCAR-wbm-1-24241.vasp,0
POSCAR-wbm-1-24242.vasp,0
POSCAR-wbm-1-24243.vasp,0
POSCAR-wbm-1-24244.vasp,0
POSCAR-wbm-1-24245.vasp,0
POSCAR-wbm-1-24246.vasp,0
POSCAR-wbm-1-24247.vasp,1
POSCAR-wbm-1-24248.vasp,0
POSCAR-wbm-1-24249.vasp,1
POSCAR-wbm-1-24250.vasp,0
POSCAR-wbm-1-24251.vasp,0
POSCAR-wbm-1-24253.vasp,0
POSCAR-wbm-1-24254.vasp,0
POSCAR-wbm-1-24255.vasp,0
POSCAR-wbm-1-24337.vasp,0
POSCAR-wbm-1-24338.vasp,1
POSCAR-wbm-1-24339.vasp,1
POSCAR-wbm-1-24340.vasp,1
POSCAR-wbm-1-24341.vasp,0
POSCAR-wbm-1-24420.vasp,0
POSCAR-wbm-1-24421.vasp,1
POSCAR-wbm-1-24422.vasp,0
POSCAR-wbm-1-24423.vasp,0
POSCAR-wbm-1-24425.vasp,0
POSCAR-wbm-1-24426.vasp,0
POSCAR-wbm-1-24427.vasp,0
POSCAR-wbm-1-24428.vasp,0
POSCAR-wbm-1-24430.vasp,1
POSCAR-wbm-1-24431.vasp,1
POSCAR-wbm-1-24433.vasp,0
POSCAR-wbm-1-24595.vasp,1
POSCAR-wbm-1-24596.vasp,1
POSCAR-wbm-1-24632.vasp,1
POSCAR-wbm-1-24633.vasp,1
POSCAR-wbm-1-24634.vasp,1
POSCAR-wbm-1-24635.vasp,0
POSCAR-wbm-1-24806.vasp,1
POSCAR-wbm-1-25654.vasp,0
POSCAR-wbm-1-25655.vasp,0
POSCAR-wbm-1-25656.vasp,0
POSCAR-wbm-1-25664.vasp,1
POSCAR-wbm-1-25666.vasp,0
POSCAR-wbm-1-25667.vasp,0
POSCAR-wbm-1-25668.vasp,1
POSCAR-wbm-1-25669.vasp,0
POSCAR-wbm-1-25670.vasp,0
POSCAR-wbm-1-25671.vasp,1
POSCAR-wbm-1-25673.vasp,0
POSCAR-wbm-1-25679.vasp,0
POSCAR-wbm-1-25680.vasp,0
POSCAR-wbm-1-25681.vasp,0
POSCAR-wbm-1-25682.vasp,0
POSCAR-wbm-1-25698.vasp,1
POSCAR-wbm-1-25699.vasp,0
POSCAR-wbm-1-25700.vasp,1
POSCAR-wbm-1-25701.vasp,0
POSCAR-wbm-1-25702.vasp,0
POSCAR-wbm-1-25703.vasp,1
POSCAR-wbm-1-25707.vasp,1
POSCAR-wbm-1-25708.vasp,0
POSCAR-wbm-1-25709.vasp,0
POSCAR-wbm-1-25710.vasp,0
POSCAR-wbm-1-25711.vasp,0
POSCAR-wbm-1-25712.vasp,0
POSCAR-wbm-1-25713.vasp,0
POSCAR-wbm-1-25714.vasp,0
POSCAR-wbm-1-25716.vasp,1
POSCAR-wbm-1-25717.vasp,1
POSCAR-wbm-1-25718.vasp,1
POSCAR-wbm-1-25719.vasp,0
POSCAR-wbm-1-25720.vasp,0
POSCAR-wbm-1-25721.vasp,1
POSCAR-wbm-1-25722.vasp,1
POSCAR-wbm-1-25723.vasp,0
POSCAR-wbm-1-25724.vasp,0
POSCAR-wbm-1-25725.vasp,0
POSCAR-wbm-1-25726.vasp,0
POSCAR-wbm-1-25727.vasp,0
POSCAR-wbm-1-25728.vasp,0
POSCAR-wbm-1-25729.vasp,0
POSCAR-wbm-1-25730.vasp,0
POSCAR-wbm-1-25736.vasp,0
POSCAR-wbm-1-25737.vasp,0
